YEAR,PUMFID,PERSONID,FWEIGHT,PROV,USZGAP,MBMREGP,AGEGP,SEX,MARSTP,CMPHI,HLEV2G,STUDTFP,FLLPRTP,FWORKED,SCSUM,ALFST,WKSEM,WKSUEM,WKSNLF,USHRWK,ALHRWK,FPDWK,FSEMP,IMMST,YRIMMG,ALIMO,ALIP,ATINC,BURSAR,CAPGN,CCAR,CHBEN,CHFED,CHPRV,COVTOT,CPQPP,CQPC,CWB,EARNG,EIBEN,EICON,FDITX,FRTXCR,GI,GSTXC,GTR,INCTX,INVA,MAJRI,MTINC,OAS,OASGI,OGNIE,OGTRAN,OTHINC,OTTXM,PEN,PENGIV,PENREC,PRPEN,PRSUPP,PRTXCR,PVITX,RPPC,RSPWI,SAPIS,SEMP,TTINC,UDPD,WGSAL,WKRCP,EFID,EFSIZE,EFTYP,EFMJIE,EFMJIEH,EFRMJIG,EFAGOFMP,EFAGYFMP,EFMJSI,EFALIMO,EFALIP,EFATINC,EFBURSAR,EFCAPGN,EFCCAR,EFCHBEN,EFCHFED,EFCHPRV,EFCOVTOT,EFCPQPP,EFCQPC,EFCWB,EFEARNG,EFEIBEN,EFEICON,EFFDITX,EFFRTXCR,EFGI,EFGSTXC,EFGTR,EFINCTX,EFINVA,EFMBIN18,EFMTINC,EFOAS,EFOASGI,EFOGNIE,EFOGTRAN,EFOTHINC,EFOTTXM,EFPEN,EFPENGIV,EFPENREC,EFPRPEN,EFPRSUPP,EFPRTXCR,EFPVITX,EFRPPC,EFRSPWI,EFSAPIS,EFSEMP,EFTTINC,EFUDPD,EFWGSAL,EFWKRCP,CFID,CFSIZE,CFCOMP,CFMJIE,CFMJIEH,CFRMJIG,CFAGOFMP,CFAGYFMP,CFMJSI,CFALIMO,CFALIP,CFATINC,CFBURSAR,CFCAPGN,CFCCAR,CFCHBEN,CFCHFED,CFCHPRV,CFCOVTOT,CFCPQPP,CFCQPC,CFCWB,CFEARNG,CFEIBEN,CFEICON,CFFDITX,CFFRTXCR,CFGI,CFGSTXC,CFGTR,CFINCTX,CFINVA,CFMTINC,CFOAS,CFOASGI,CFOGNIE,CFOGTRAN,CFOTHINC,CFOTTXM,CFPEN,CFPENGIV,CFPENREC,CFPRPEN,CFPRSUPP,CFPRTXCR,CFPVITX,CFRPPC,CFRSPWI,CFSAPIS,CFSEMP,CFTTINC,CFUDPD,CFWGSAL,CFWKRCP,HHSIZE,HHCOMP,HHMJIE,LICODA,LICOFA,LICODB,LICOFB,LIMSDA,LIMSFA,MBSCD18,MBSCF18,DWLTYP,DWTENR,REPA,SUIT,MORTG,MORTGM,CONDMP,RENTM,RNSUB,CHNEED,FSCADLTM,FSCCHLDM,FSCHHLDM,VISMINFL,VERDATE
2021,14388,"       1438801",326.401,12,06,06,12,2,03,2,3,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,30965,0,0,0,0,0,0,0,0,1500,0,29000,0,475,1580,0,0,425,425,3710,0,02,34250,0,0,0,425,0,0,5250,0,0,5250,0,0,2130,0,0,0,0,34675,425,29000,0,"       14388A",2,44,1,2,1,12,06,02,0,0,51110,0,0,0,0,0,0,0,0,2325,1400,48000,0,750,2030,0,0,875,2500,4640,0,53153,53250,0,0,225,2500,0,0,5250,0,0,5250,0,225,2610,0,0,0,0,55750,425,48000,0,"       14388A01",2,07,1,2,1,12,06,02,0,0,51110,0,0,0,0,0,0,0,0,2325,1400,48000,0,750,2030,0,0,875,2500,4640,0,53250,0,0,225,2500,0,0,5250,0,0,5250,0,225,2610,0,0,0,0,55750,425,48000,0,3,3,2,999.6,2,999.6,2,999.6,2,999.6,2,9,1,3,1,2,99999996,99999996,99999996,6,2,2,6,2,2," 28NOV2023"
2021,14388,"       1438802",326.401,12,06,06,06,1,04,2,1,2,6,1,22,05,13,0,39,16.0,208,1,2,2,6,0,0,20145,0,0,0,0,0,0,0,0,825,1400,19000,0,275,450,0,0,450,2075,930,0,02,19000,0,0,225,2075,0,0,0,0,0,0,0,225,480,0,0,0,0,21075,0,19000,0,"       14388A",2,44,2,2,3,12,06,02,0,0,51110,0,0,0,0,0,0,0,0,2325,1400,48000,0,750,2030,0,0,875,2500,4640,0,53153,53250,0,0,225,2500,0,0,5250,0,0,5250,0,225,2610,0,0,0,0,55750,425,48000,0,"       14388A01",2,07,2,2,3,12,06,02,0,0,51110,0,0,0,0,0,0,0,0,2325,1400,48000,0,750,2030,0,0,875,2500,4640,0,53250,0,0,225,2500,0,0,5250,0,0,5250,0,225,2610,0,0,0,0,55750,425,48000,0,3,3,2,999.6,2,999.6,2,999.6,2,999.6,2,9,1,3,1,2,99999996,99999996,99999996,6,2,2,6,2,2," 28NOV2023"
2021,14388,"       1438803",326.401,12,06,06,11,1,04,1,2,6,6,1,21,07,40,7,5,40.0,1600,1,2,2,6,0,0,38980,0,0,0,0,0,0,0,0,2300,0,47000,0,725,4330,0,0,350,350,8370,0,02,47000,0,0,0,350,0,0,0,0,0,0,0,0,4040,0,0,0,0,47350,0,47000,0,"       14388B",1,13,1,1,1,11,11,02,0,0,38980,0,0,0,0,0,0,0,0,2300,0,47000,0,725,4330,0,0,350,350,8370,0,40051,47000,0,0,0,350,0,0,0,0,0,0,0,0,4040,0,0,0,0,47350,0,47000,0,"       14388B01",1,01,1,1,1,11,11,02,0,0,38980,0,0,0,0,0,0,0,0,2300,0,47000,0,725,4330,0,0,350,350,8370,0,47000,0,0,0,350,0,0,0,0,0,0,0,0,4040,0,0,0,0,47350,0,47000,0,3,3,1,999.6,2,999.6,2,999.6,2,999.6,2,9,1,3,1,2,99999996,99999996,99999996,6,2,2,6,2,2," 28NOV2023"
2021,14392,"       1439201",284.7362,12,05,05,09,1,01,1,4,9,9,1,11,01,52,0,0,35.0,1820,1,2,9,9,0,0,81560,0,0,0,0,0,0,0,0,3300,0,95000,0,900,6510,0,0,0,0,13440,0,02,95000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,95000,875,95000,0,"       14392A",7,22,1,1,1,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,91458,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,"       14392A01",7,04,1,1,1,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,7,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,0,0,9," 28NOV2023"
2021,14392,"       1439202",284.7362,12,05,05,09,2,01,1,4,2,6,1,22,05,10,0,42,9.0,90,1,2,2,6,0,0,20500,0,0,0,18500,18500,0,0,0,0,0,2000,0,0,0,0,0,0,18500,0,0,04,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,0,2000,0,"       14392A",7,22,2,1,2,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,91458,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,"       14392A01",7,04,2,1,2,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,7,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,0,0,9," 28NOV2023"
2021,14392,"       1439204",284.7362,12,05,05,03,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       14392A",7,22,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,91458,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,"       14392A01",7,04,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,7,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14392,"       1439205",284.7362,12,05,05,03,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       14392A",7,22,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,91458,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,"       14392A01",7,04,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,7,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14392,"       1439206",284.7362,12,05,05,03,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       14392A",7,22,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,91458,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,"       14392A01",7,04,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,7,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14392,"       1439207",284.7362,12,05,05,02,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       14392A",7,22,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,91458,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,"       14392A01",7,04,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,7,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14392,"       1439208",284.7362,12,05,05,02,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       14392A",7,22,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,91458,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,"       14392A01",7,04,2,1,3,09,02,02,0,0,102060,0,0,0,18500,18500,0,0,0,3300,0,97000,0,900,6510,0,0,0,18500,13440,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,6930,12000,0,0,0,115500,875,97000,0,7,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14396,"       1439601",115.9611,12,01,04,14,1,01,1,2,6,6,2,30,02,0,52,0,999.6,9996,6,6,2,6,0,0,34725,0,1100,0,0,0,0,0,6500,950,0,22000,0,0,780,0,775,0,15025,2750,450,02,22450,7750,8525,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,37475,0,22000,0,"       14396A",2,24,1,1,1,15,14,04,0,0,48175,0,2250,0,0,0,0,0,11200,950,0,22000,0,0,780,0,1650,575,28425,2750,500,48690,22500,15000,16650,0,575,0,0,0,0,0,0,0,0,1970,0,0,0,0,50925,0,22000,0,"       14396A01",2,03,1,1,1,15,14,04,0,0,48175,0,2250,0,0,0,0,0,11200,950,0,22000,0,0,780,0,1650,575,28425,2750,500,22500,15000,16650,0,575,0,0,0,0,0,0,0,0,1970,0,0,0,0,50925,0,22000,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,14396,"       1439602",115.9611,12,01,04,15,2,01,1,2,6,6,2,30,96,96,96,96,999.6,9996,6,6,2,6,0,0,13450,0,1150,0,0,0,0,0,4700,0,0,0,0,0,0,0,875,575,13400,0,50,04,50,7250,8125,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,13450,0,0,0,"       14396A",2,24,2,1,2,15,14,04,0,0,48175,0,2250,0,0,0,0,0,11200,950,0,22000,0,0,780,0,1650,575,28425,2750,500,48690,22500,15000,16650,0,575,0,0,0,0,0,0,0,0,1970,0,0,0,0,50925,0,22000,0,"       14396A01",2,03,2,1,2,15,14,04,0,0,48175,0,2250,0,0,0,0,0,11200,950,0,22000,0,0,780,0,1650,575,28425,2750,500,22500,15000,16650,0,575,0,0,0,0,0,0,0,0,1970,0,0,0,0,50925,0,22000,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,14473,"       1447301",365.7955,12,06,06,12,2,04,1,2,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,38040,0,0,0,0,0,0,0,0,200,0,7000,0,75,4120,0,0,0,0,7960,0,06,46000,0,0,0,0,0,0,39000,0,0,39000,0,0,3840,450,0,0,0,46000,50,7000,0,"       14473A",1,14,1,1,1,12,12,06,0,0,38040,0,0,0,0,0,0,0,0,200,0,7000,0,75,4120,0,0,0,0,7960,0,36515,46000,0,0,0,0,0,0,39000,0,0,39000,0,0,3840,450,0,0,0,46000,50,7000,0,"       14473A01",1,01,1,1,1,12,12,06,0,0,38040,0,0,0,0,0,0,0,0,200,0,7000,0,75,4120,0,0,0,0,7960,0,46000,0,0,0,0,0,0,39000,0,0,39000,0,0,3840,450,0,0,0,46000,50,7000,0,1,1,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,1000,2,2,0,6,0,2," 28NOV2023"
2021,14476,"       1447601",97.7015,12,01,04,14,1,01,1,4,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,69550,0,1400,0,0,0,0,0,8250,0,0,0,0,0,3320,0,0,0,16000,7450,975,06,61000,7250,7250,500,500,25,25,28000,32000,0,60000,0,500,4130,0,0,0,0,77000,0,0,0,"       14476A",2,24,1,1,1,14,13,06,0,0,77210,0,2800,0,0,0,0,0,8250,2400,0,25000,0,0,13290,0,0,0,16000,25990,2125,76695,87200,7250,7250,500,500,75,75,52000,32000,24000,60000,0,500,12700,0,23000,0,25000,103200,0,0,0,"       14476A01",2,03,1,1,1,14,13,06,0,0,77210,0,2800,0,0,0,0,0,8250,2400,0,25000,0,0,13290,0,0,0,16000,25990,2125,87200,7250,7250,500,500,75,75,52000,32000,24000,60000,0,500,12700,0,23000,0,25000,103200,0,0,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,6,0,6,0,2," 28NOV2023"
2021,14476,"       1447602",97.7015,12,01,04,13,2,01,1,4,6,6,1,12,01,52,0,0,20.0,1040,2,1,2,6,0,0,7660,0,1400,0,0,0,0,0,0,2400,0,25000,0,0,9970,0,0,0,0,18540,1150,03,26200,0,0,0,0,50,50,24000,0,24000,0,0,0,8570,0,23000,0,25000,26200,0,0,0,"       14476A",2,24,2,1,2,14,13,06,0,0,77210,0,2800,0,0,0,0,0,8250,2400,0,25000,0,0,13290,0,0,0,16000,25990,2125,76695,87200,7250,7250,500,500,75,75,52000,32000,24000,60000,0,500,12700,0,23000,0,25000,103200,0,0,0,"       14476A01",2,03,2,1,2,14,13,06,0,0,77210,0,2800,0,0,0,0,0,8250,2400,0,25000,0,0,13290,0,0,0,16000,25990,2125,87200,7250,7250,500,500,75,75,52000,32000,24000,60000,0,500,12700,0,23000,0,25000,103200,0,0,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,6,0,6,0,2," 28NOV2023"
2021,14489,"       1448901",200.1086,12,05,05,13,2,03,1,4,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,14600,0,5250,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,425,10650,0,2700,04,3950,0,0,225,650,1250,1250,0,0,0,0,0,225,0,0,0,0,0,14600,0,0,0,"       14489A",1,14,1,1,1,13,13,04,0,0,14600,0,5250,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,425,10650,0,2700,14250,3950,0,0,225,650,1250,1250,0,0,0,0,0,225,0,0,0,0,0,14600,0,0,0,"       14489A01",1,01,1,1,1,13,13,04,0,0,14600,0,5250,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,425,10650,0,2700,3950,0,0,225,650,1250,1250,0,0,0,0,0,225,0,0,0,0,0,14600,0,0,0,1,1,1,20.7,1,36.3,1,46.6,1,36.8,1,2,2,3,1,6,99999996,99999996,1600,2,6,0,6,0,2," 28NOV2023"
2021,14512,"       1451201",206.6167,12,05,05,13,2,04,1,2,6,6,1,21,05,20,0,32,60.0,1200,1,2,2,6,0,0,36415,0,0,0,0,0,0,0,2700,900,0,22000,18500,300,3900,0,0,500,21700,7410,125,02,22125,0,0,0,500,0,0,0,0,0,0,0,0,3510,0,0,0,0,43825,0,22000,0,"       14512A",1,14,1,1,1,13,13,02,0,0,36415,0,0,0,0,0,0,0,2700,900,0,22000,18500,300,3900,0,0,500,21700,7410,125,34840,22125,0,0,0,500,0,0,0,0,0,0,0,0,3510,0,0,0,0,43825,0,22000,0,"       14512A01",1,01,1,1,1,13,13,02,0,0,36415,0,0,0,0,0,0,0,2700,900,0,22000,18500,300,3900,0,0,500,21700,7410,125,22125,0,0,0,500,0,0,0,0,0,0,0,0,3510,0,0,0,0,43825,0,22000,0,1,1,1,999.6,2,999.6,2,999.6,2,999.6,2,1,2,3,1,6,99999996,99999996,900,2,2,1,6,1,2," 28NOV2023"
2021,14515,"       1451501",160.579,12,01,04,09,2,01,1,4,2,6,1,99,99,99,99,99,35.0,1470,2,1,2,6,0,0,8450,0,0,0,5000,5000,0,0,0,0,0,2900,0,0,0,0,0,0,5550,0,0,04,2900,0,0,550,550,0,0,0,0,0,0,0,550,0,0,0,0,2900,8450,0,0,0,"       14515A",5,22,2,1,2,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,101105,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,"       14515A01",5,04,2,1,2,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1200,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14515,"       1451502",160.579,12,01,04,09,1,01,1,4,2,6,1,99,99,99,99,99,47.0,2256,1,2,2,6,0,0,101800,0,0,0,0,0,0,0,0,3200,0,140000,0,875,21120,0,0,0,0,38550,350,02,140350,0,0,0,0,0,0,0,0,0,0,0,0,17430,5500,0,0,0,140350,0,140000,0,"       14515A",5,22,1,1,1,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,101105,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,"       14515A01",5,04,1,1,1,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,5,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1200,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14515,"       1451503",160.579,12,01,04,02,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       14515A",5,22,2,1,3,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,101105,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,"       14515A01",5,04,2,1,3,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1200,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14515,"       1451504",160.579,12,01,04,02,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       14515A",5,22,2,1,3,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,101105,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,"       14515A01",5,04,2,1,3,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1200,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14515,"       1451505",160.579,12,01,04,02,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       14515A",5,22,2,1,3,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,101105,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,"       14515A01",5,04,2,1,3,09,02,02,0,0,110250,0,0,0,5000,5000,0,0,0,3200,0,142900,0,875,21120,0,0,0,5550,38550,350,143250,0,0,550,550,0,0,0,0,0,0,0,550,17430,5500,0,0,2900,148800,0,140000,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1200,99999996,99999996,6,2,0,0,0,2," 28NOV2023"
2021,14557,"       1455701",190.7073,12,06,06,15,2,01,1,4,6,6,1,99,99,99,99,99,25.0,400,1,2,2,6,0,0,54340,0,0,0,0,0,0,0,13000,0,0,5250,18500,75,4980,0,0,0,39250,10160,0,04,25250,7750,7750,0,0,0,0,10250,9750,0,20000,0,0,5180,0,0,0,0,64500,450,5250,0,"       14557A",2,24,1,1,1,15,14,04,0,0,78940,0,0,0,0,0,0,0,21000,1050,0,18750,18500,75,7020,0,0,0,54750,14560,0,80188,38750,15250,15250,0,0,0,0,19750,9750,9500,20000,0,0,7540,0,0,0,13500,93500,450,5250,0,"       14557A01",2,03,1,1,1,15,14,04,0,0,78940,0,0,0,0,0,0,0,21000,1050,0,18750,18500,75,7020,0,0,0,54750,14560,0,38750,15250,15250,0,0,0,0,19750,9750,9500,20000,0,0,7540,0,0,0,13500,93500,450,5250,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,2200,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
